AVENIDA CONDELL;696;-335.453.368;-706.566.674;696;Carlos Condell;La Cisterna;La Cisterna;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;2832920;ROOFTOP
AV RICAVENTURA;11426;-235.568.505;-703.953.113;11426;Avenida Rica Aventura;Antofagasta;Antofagasta;Antofagasta;Antofagasta;Región de Antofagasta;Región de Antofagasta;CL;Chile;9850611;RANGE_INTERPOLATED
SANTIAGO TIERRAS BLANCAS;1217;-29.959.333;-712.598.294;610;Santiago;Coquimbo;Coquimbo;Elqui;Elqui;Región de Coquimbo;Región de Coquimbo;CL;Chile;2838032;ROOFTOP
PASAJE SS PAPA SIXTO III;2734;-29.980.659;-712.954;2734;SS Papa San Sixto ÍII;Coquimbo;Coquimbo;Elqui;Elqui;Región de Coquimbo;Región de Coquimbo;CL;Chile;2838644;RANGE_INTERPOLATED
WILLIAMSON;565;-33.050.541;-713.681.692;565;Williamson;Villa Alemana;Villa Alemana;Marga Marga;Marga Marga;Región de Valparaíso;Región de Valparaíso;CL;Chile;9216328;RANGE_INTERPOLATED
VILUMILLA;1851;-387.703.046;-726.013.614;1851;Vilumilla;Padre las Casas;Padre las Casas;Cautín;Cautín;IX Región;IX Región;CL;Chile;2840614;RANGE_INTERPOLATED
AVENIDA EL PERAL;7132;-335.754.751;-705.412.106;7132;El Peral;Puente Alto;Puente Alto;Cordillera;Cordillera;Región Metropolitana;Región Metropolitana;CL;Chile;2843505;RANGE_INTERPOLATED
PASAJE UNO;626;-36.621.401;-721.123.184;626;Pasaje Uno;Chillan;Chillan;Nuble;Nuble;Región del Bío Bío;Región del Bío Bío;CL;Chile;2850061;RANGE_INTERPOLATED
PASAJE EL PUEBLO;5667;-333.726.122;-706.359.168;5667;El Pueblo;Huechuraba;Huechuraba;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;2853873;ROOFTOP
CONDELL;1596;-334.493.147;-706.250.976;1596;Avenida Condell;Ñuñoa;Ñuñoa;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10905602;RANGE_INTERPOLATED
CINCO  ORIENTE F VEINTITRES NORTE;3457;-354.429.613;-716.635.711;Norte 3114;20;Calle Cinco Oriente;Calle Cinco Oriente;Talca;Talca;Talca;Talca;VII Región;VII Región;2864695;ROOFTOP
LA ISLA;2072;-349.673.702;-712.437.953;2072;Islas Australes;Curicó;Curicó;Curicó;Curicó;VII Región;VII Región;CL;Chile;10602122;RANGE_INTERPOLATED
CAMINO EL RECURSO;15;-336.870.757;-707.081.465;15;El Recurso;Buin;Buin;Región Metropolitana;Región Metropolitana;CL;Chile;S/N;S/N;2887673;RANGE_INTERPOLATED
FELIPE II;496;-331.260.498;-715.685.696;496;Felipe II;Placilla;Placilla;Valparaiso;Valparaiso;Región de Valparaíso;Región de Valparaíso;CL;Chile;2888807;RANGE_INTERPOLATED
PASAJE 14 1/2 ORIENTE B;1924;-354.209.148;-716.438.961;1924;Catorce 1/2 Oriente;Talca;Talca;Talca;Talca;VII Región;VII Región;CL;Chile;2894955;RANGE_INTERPOLATED
PASAJE MANUEL BULNES;33;-368.237.568;-730.622.499;33;Manuel Bulnes;Concepción;Concepción;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;10380193;RANGE_INTERPOLATED
PSJE MAULLIN;848;-358.354.195;-71.611.071;848;Río Maullín;Linares;Linares;Linares;Linares;VII Región;VII Región;CL;Chile;10858601;ROOFTOP
PJE 12 1/2 ORTE N 7;2978;-354.165.801;-716.416.651;7;2978;Doce 1/2 Nte;Doce 1/2 Norte;Talca;Talca;Talca;Talca;VII Región;VII Región;2908096;ROOFTOP
PASAJE LOS CASTANOS;3267;-202.709.415;-700.997.913;3267;Los Castaños;Alto Hospicio;Alto Hospicio;Iquique;Iquique;Región de Tarapacá;Región de Tarapacá;CL;Chile;2910660;RANGE_INTERPOLATED
LELFUN;430;-38.716.307;-726.298.104;430;Lelfün;Temuco;Temuco;Cautín;Cautín;IX Región;IX Región;CL;Chile;10233917;RANGE_INTERPOLATED
SANTA. RAQUEL;9892;-335.459.319;-706.035.416;9892;Santa Raquel;La Florida;La Florida;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;11014664;ROOFTOP
RICARDO VALLEJO;82;-274.072.346;-70.302.091;82;Ricardo A. Vallejos;Copiapó;Copiapó;Copiapo;Copiapo;III Región;III Región;CL;Chile;9521608;RANGE_INTERPOLATED
VICENTE PALACIOS;2788;-366.008.343;-729.529.565;2788;Vicente Palacios;Tome;Tome;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;10700093;RANGE_INTERPOLATED
SANTA ESTER;778;-334.970.234;-706.458.115;778;Santa Ester;San Miguel;San Miguel;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;2928989;ROOFTOP
SAN LUCAS;11211;-335.628.107;-706.064.375;11211;San Lucas;La Florida;La Florida;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;2929667;ROOFTOP
HUERFANOS;1400;-334.405.594;-706.569.865;1400;Huérfanos;Santiago;Santiago;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10316054;ROOFTOP
PASAJE EL SAUCO;D-2;-33.016.936;-715.140.454;2;Saúco;Viña;Viña del Mar;Valparaiso;Valparaiso;Región de Valparaíso;Región de Valparaíso;CL;Chile;2935609;RANGE_INTERPOLATED
LOS CANELOS PSJE TRES;349;-369.381.182;-730.149.434;3;Los Canelos;Chiguayante;Chiguayante;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;8906840;RANGE_INTERPOLATED
MARIA CARO;2560;-236.583.734;-703.879.938;2560;José María Caro;Antofagasta;Antofagasta;Antofagasta;Antofagasta;Región de Antofagasta;Región de Antofagasta;CL;Chile;10303365;RANGE_INTERPOLATED
EL AVELLANO;808;-33.454.651;-707.576.932;808;El Avellano;Pudahuel;Pudahuel;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10247931;RANGE_INTERPOLATED
ALEJANDRO FLORES INTERIOR;483;-398.415.167;-732.155.615;483;Alejandro Flores;Valdivia;Valdivia;Valdivia;Valdivia;Región de los Ríos;Región de los Ríos;CL;Chile;10507155;RANGE_INTERPOLATED
JOSE BESA;669;-335.969.598;-706.934.596;669;José Besa;San Bernardo;San Bernardo;Maipo;Maipo;Región Metropolitana;Región Metropolitana;CL;Chile;10724485;RANGE_INTERPOLATED
AVENIDA QUEBRADA VERDE;SN;-330.820.776;-716.559.282;18;Avenida Laguna Seca;Valparaíso;Valparaíso;Región de Valparaíso;Región de Valparaíso;CL;Chile;S/N;S/N;2950647;ROOFTOP
ENRRIQUE BUSTER;12462;-335.788.539;-706.350.032;12462;Enrique Bunster;La Pintana;La Pintana;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10904861;ROOFTOP
LOTA;7909;-335.295.737;-706.192.111;7909;Lota;La Granja;La Granja;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;9754877;ROOFTOP
LOS MERCEDARIOS;819;-333.614.326;-707.602.026;819;Los Mercedarios;Quilicura;Quilicura;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10788557;RANGE_INTERPOLATED
RIO MAULE;456;-329.369.769;-715.299.464;456;Río Maule;Con Con;Con Con;Valparaiso;Valparaiso;Región de Valparaíso;Región de Valparaíso;CL;Chile;10356062;RANGE_INTERPOLATED
CAUPOLICAN;399;-374.710.744;-72.350.945;399;Caupolicán;Los Angeles;Los Angeles;Biobio;Biobio;Región del Bío Bío;Región del Bío Bío;CL;Chile;2978510;ROOFTOP
LOS CONDORES;15;-3.420.488;-70.885.145;15;Condores;Doñihue;Doñihue;VI Región;VI Región;CL;Chile;S/N;S/N;2979256;RANGE_INTERPOLATED
VOLCAN VILLARRICA;2741;-330.690.966;-714.243.566;2741;Volcán Villarrica;Quilpué;Quilpué;Marga Marga;Marga Marga;Región de Valparaíso;Región de Valparaíso;CL;Chile;2986721;RANGE_INTERPOLATED
PJE 21 1 2 PONIENTE C;854;-354.012.954;-71.648.234;854;Veintiuno 1/2 Norte;Talca;Talca;Talca;Talca;VII Región;VII Región;CL;Chile;2989896;RANGE_INTERPOLATED
ANDES;25;-330.454.159;-713.477.339;25;Los Andes;Villa Alemana;Villa Alemana;Marga Marga;Marga Marga;Región de Valparaíso;Región de Valparaíso;CL;Chile;10931001;RANGE_INTERPOLATED
CALLE MONTE DE LOS OLIVOS;4355;-334.816.806;-707.483.096;4355;Monte Los Olivos;Maipú;Maipú;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;3008001;ROOFTOP
CUATRO SUR;4989;-335.081.603;-706.923.218;4989;Cuatro Sur;Lo Espejo;Lo Espejo;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;3012970;RANGE_INTERPOLATED
LOS PEUNCHES;309;-366.289.207;-720.902.515;309;Los Pehuenches;Chillan;Chillan;Nuble;Nuble;Región del Bío Bío;Región del Bío Bío;CL;Chile;3016694;RANGE_INTERPOLATED
RIO MANIHUALES;487;-455.828.899;-720.398.155;487;Río Mañihuales;Coyhaique;Coyhaique;Coihaique;Coihaique;XI Región;XI Región;CL;Chile;3017009;ROOFTOP
5 Y MEDIO ORIENTE C 21 NORT;SN;-354.506.916;-716.282.382;21;Treinta y Cuatro y Medio Oriente A;Talca;Talca;Talca;Talca;VII Región;VII Región;CL;Chile;3017922;RANGE_INTERPOLATED
SARGENTO ALDEA;245;-336.159.066;-705.772.526;245;Sargento Aldea;Puente Alto;Puente Alto;Cordillera;Cordillera;Región Metropolitana;Región Metropolitana;CL;Chile;10070605;ROOFTOP
MENQUE;9279;-36.802.439;-730.953.355;9279;Menque;Hualpen;Hualpen;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;3031026;ROOFTOP
CARLOS MERIDA;3100;-341.316.355;-707.346.066;3100;Carlos Mérida;Rancagua;Rancagua;Cachapoal;Cachapoal;VI Región;VI Región;CL;Chile;10957612;RANGE_INTERPOLATED
MARINEZ DE ROSAS;404;-393.701.924;-726.278.048;404;Martínez de Rosas;Loncoche;Loncoche;Cautín;Cautín;IX Región;IX Región;CL;Chile;3035145;ROOFTOP
ESTEBAN KAPCOVIC;1168;-531.269.036;-709.150.305;1168;Esteban Capkovic Martinic;Punta Arenas;Punta Arenas;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;CL;Chile;9363021;RANGE_INTERPOLATED
PSJE. DOS  EL OVERO;281;-337.329.546;-707.785.996;281;El Overo;Maipo;Maipo;Maipo;Maipo;Región Metropolitana;Región Metropolitana;CL;Chile;3037577;ROOFTOP
MERCURIO;2376;-335.688.354;-70.704.235;2376;Mercurio;San Bernardo;San Bernardo;Maipo;Maipo;Región Metropolitana;Región Metropolitana;CL;Chile;3038590;ROOFTOP
LANGDON  PASAJE OCHO;494;-387.243.006;-725.571.437;494;Langdon Once;Temuco;Temuco;Cautín;Cautín;IX Región;IX Región;CL;Chile;8585532;ROOFTOP
AVDA PORTAL DEL MAIPO;169;-387.549.252;-726.523.878;169;Portal del Maipo;Temuco;Temuco;IX Región;IX Región;CL;Chile;S/N;S/N;9900693;RANGE_INTERPOLATED
TEN.DE FIGUEROA;3457;-334.967.366;-707.388.766;3457;Tomás de Figueroa;Maipú;Maipú;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;3041353;RANGE_INTERPOLATED
MANUEL DE SALAS;324;-531.661.912;-709.356.027;324;Manuel de Salas;Punta Arenas;Punta Arenas;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;CL;Chile;10601362;RANGE_INTERPOLATED
LOS NARDOS;2097;-330.582.345;-714.243.922;2097;Los Nardos;Quilpué;Quilpué;Marga Marga;Marga Marga;Región de Valparaíso;Región de Valparaíso;CL;Chile;10528052;RANGE_INTERPOLATED
LA PLACE;269;-330.480.135;-714.607.415;269;La Place;Quilpué;Quilpué;Marga Marga;Marga Marga;Región de Valparaíso;Región de Valparaíso;CL;Chile;10958445;RANGE_INTERPOLATED
EL TRANQUE;1224;-334.354.216;-707.710.018;1224;El Tranque;Pudahuel;Pudahuel;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10507171;RANGE_INTERPOLATED
AVENIDA RECOLETA;4100;-333.894.143;-706.433.076;4100;Nueva Recoleta;Recoleta;Recoleta;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10507951;RANGE_INTERPOLATED
CALLE TRE;434;-328.307.601;-705.981.151;434;Tres Carrera;Los Andes;Los Andes;Los Andes;Los Andes;Región de Valparaíso;Región de Valparaíso;CL;Chile;3067501;RANGE_INTERPOLATED
TRAPICHE;1604;-273.641.739;-703.121.139;1604;Trapiche;Copiapó;Copiapó;Copiapo;Copiapo;III Región;III Región;CL;Chile;3075027;RANGE_INTERPOLATED
PASAJE ALMADEN;363;-335.912.539;-705.758.983;363;Almadén;Puente Alto;Puente Alto;Cordillera;Cordillera;Región Metropolitana;Región Metropolitana;CL;Chile;10121634;RANGE_INTERPOLATED
EYZAGUIRRE;3659;-336.132.251;-705.355.308;3659;Avenida Eyzaguirre;Puente Alto;Puente Alto;Cordillera;Cordillera;Región Metropolitana;Región Metropolitana;CL;Chile;3079255;ROOFTOP
RIO DE JANEIRO;532;-33.533.421;-706.715.043;532;Río de Janeiro;La Cisterna;La Cisterna;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10190948;ROOFTOP
PATRICIO LYNCH;4;-330.441.714;-713.699.501;4;Patricio Lynch;Villa Alemana;Villa Alemana;Marga Marga;Marga Marga;Región de Valparaíso;Región de Valparaíso;CL;Chile;3083573;RANGE_INTERPOLATED
PASAJE VEINTISIETE SUR;5;-354.445.259;-71.637.033;5;Pasaje Veintinueve Oriente;Talca;Talca;Talca;Talca;VII Región;VII Región;CL;Chile;9708307;RANGE_INTERPOLATED
AVENIDA LUS JASPARD;2140;-202.105.096;-701.345.609;2140;Luis Jaspard;Iquique;Iquique;Iquique;Iquique;Región de Tarapacá;Región de Tarapacá;CL;Chile;11015078;ROOFTOP
PASAJE RELBUN;731;-358.405.371;-716.116.114;731;Relbún;Linares;Linares;Linares;Linares;VII Región;VII Región;CL;Chile;3089856;ROOFTOP
DIEZ DE JULIO;136;-36.709.551;-731.186.496;136;Diez de Julio Huamachuco;Talcahuano;Talcahuano;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;10917797;RANGE_INTERPOLATED
AVENIDA CHILE;1018;-338.108.194;-708.596.846;1018;Chile;Buin;Buin;Región Metropolitana;Región Metropolitana;CL;Chile;S/N;S/N;3100904;ROOFTOP
MORANDE;1805;-285.773.044;-707.504.484;1805;Morandé;Vallenar;Vallenar;Huasco;Huasco;III Región;III Región;CL;Chile;3106327;RANGE_INTERPOLATED
INDEPENDENCIA;2147;-369.402.657;-730.129.497;2147;Independencia;Chiguayante;Chiguayante;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;3107954;RANGE_INTERPOLATED
LOS LANCEROS;5883;-335.142.376;-705.649.376;5883;Los Lanceros;La Florida;La Florida;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10211585;RANGE_INTERPOLATED
CATORCE ORIENTE SIETE NORTE A;6046;-35.430.133;-716.451.788;968;Catorce Oriente;Talca;Talca;Talca;Talca;VII Región;VII Región;CL;Chile;11008370;ROOFTOP
LOS PIONEROS;SN;-368.529.507;-731.336.498;1250-3310;Nueva Uno;San Pedro de la Paz;San Pedro de la Paz;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;3123289;ROOFTOP
LA FLORIDA;47;-354.396.145;-71.686.249;47;Camino La Florida;Talca;Talca;Talca;Talca;VII Región;VII Región;CL;Chile;3124983;RANGE_INTERPOLATED
CALLE VOLCAN HUDSON;301;-336.565.032;-709.130.398;301;Volcán Hudson;Talagante;Talagante;Talagante;Talagante;Región Metropolitana;Región Metropolitana;CL;Chile;3126923;RANGE_INTERPOLATED
CONDOR;1394;-334.511.933;-706.543.083;1394;Condor;Santiago;Santiago;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;3126989;ROOFTOP
8 ORIENTE;9;-354.523.858;-716.604.824;8;Calle Nueve Oriente;Talca;Talca;VII Región;VII Región;CL;Chile;S/N;S/N;8821394;RANGE_INTERPOLATED
GOMEZ CARRENO;3935;-329.919.199;-715.209.606;3935;Avenida Gómez Carreño;Viña;Viña del Mar;Valparaiso;Valparaiso;Región de Valparaíso;Región de Valparaíso;CL;Chile;11101453;RANGE_INTERPOLATED
CANCHA INDUSTRIAL;171;-36.844.574;-730.548.613;136-156;Sargento Aldea;Concepción;Concepción;CL;Chile;S/N;S/N;S/N;S/N;3133903;ROOFTOP
VILLA CONCON;46;-329.267.878;-715.121.136;46;Villa Concón;Con Con;Con Con;Valparaiso;Valparaiso;Región de Valparaíso;Región de Valparaíso;CL;Chile;9286899;RANGE_INTERPOLATED
JORGE CASTILLO;1908;-335.737.653;-70.804.531;1908;Padre Jorge Castillo D.;Padre Hurtado;Padre Hurtado;Talagante;Talagante;Región Metropolitana;Región Metropolitana;CL;Chile;10490239;RANGE_INTERPOLATED
"AMBROSIO OHIGGINS""""";360;-333.700.631;-70.714.644;360;Ambrosio O'Higgins;Quilicura;Quilicura;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;9374889;RANGE_INTERPOLATED
PASAJE VALPARAISO;983;-333.568.174;-707.194.282;983;Valparaíso;Quilicura;Quilicura;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;3141295;ROOFTOP
TUPUNGATO;701;-334.449.923;-707.336.864;701;Tupungato;Lo Prado;Lo Prado;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;9838090;RANGE_INTERPOLATED
PASAJE COLCOSINA;2088;-273.703.534;-703.080.383;2088;Calcosina;Copiapó;Copiapó;Copiapo;Copiapo;III Región;III Región;CL;Chile;3151336;RANGE_INTERPOLATED
BLOCK B DEPTO;9;-334.060.126;-716.797.951;9;Los Andes;El Quisco;El Quisco;San Antonio;San Antonio;Región de Valparaíso;Región de Valparaíso;CL;Chile;3151662;ROOFTOP
SANTA SARA;2580;-335.680.789;-706.774.957;2580;Santa Sara;El Bosque;El Bosque;Región Metropolitana;Región Metropolitana;CL;Chile;S/N;S/N;9921878;RANGE_INTERPOLATED
HUERFANOS;770;-33.439.318;-70.647.767;770;Huérfanos;Santiago;Santiago;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10787767;ROOFTOP
LAGO GRIS;4915;-33.548.336;-705.601.052;4915;Lago Gris;Puente Alto;Puente Alto;Región Metropolitana;Región Metropolitana;CL;Chile;S/N;S/N;3154637;RANGE_INTERPOLATED
MARGARITAS;853;-334.431.851;-707.252.826;853;Las Margaritas;Lo Prado;Lo Prado;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;3159910;ROOFTOP
URQUIZAR;6419;-334.478.855;-705.643.639;6419;Urquizar;La Reina;La Reina;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;3162257;ROOFTOP
EL RODEO;1310;-387.160.519;-726.137.484;1310;El Rodeo;Temuco;Temuco;Cautín;Cautín;IX Región;IX Región;CL;Chile;3163130;RANGE_INTERPOLATED
GENERAL PRIETO;2003;-353.335.163;-724.226.531;2003;Prieto;Constitución;Constitución;Talca;Talca;VII Región;VII Región;CL;Chile;10601712;RANGE_INTERPOLATED
SAN MANUEL;3;-35.536.927;-71.486.029;46;Carlos Silva Renard;San Clemente;San Clemente;Talca;Talca;VII Región;VII Región;CL;Chile;3169056;ROOFTOP
LUIS DURAND;1880;-387.269.852;-726.239.291;1880;Luis Durand;Temuco;Temuco;Cautín;Cautín;IX Región;IX Región;CL;Chile;3169315;RANGE_INTERPOLATED
IGNACIO  SERRANO;222;-365.479.939;-729.349.995;222;Ignacio Serrano;Tomé;Tomé;Región del Bío Bío;Región del Bío Bío;CL;Chile;S/N;S/N;3172153;RANGE_INTERPOLATED
BOMBERO ESCOBAR;50;-387.643.524;-726.067.815;50;Bombero Escobar;Padre las Casas;Padre las Casas;Cautín;Cautín;IX Región;IX Región;CL;Chile;3173226;ROOFTOP
AGUAS CALIENTES  PASAJE UNO;1861;-374.653.527;-723.760.623;1861;Aguas Calientes;Los Angeles;Los Angeles;Biobio;Biobio;Región del Bío Bío;Región del Bío Bío;CL;Chile;10279676;RANGE_INTERPOLATED
CANELO;37;-327.548.996;-707.006.029;37;Peumo;San Felipe;San Felipe;San Felipe de Aconcagua;San Felipe de Aconcagua;Región de Valparaíso;Región de Valparaíso;CL;Chile;3180968;RANGE_INTERPOLATED
PORTUGAL;1510;-367.794.218;-731.066.248;1510;Portugal;Hualpen;Hualpen;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;3182504;RANGE_INTERPOLATED
PJE CRISANTEMO;1024;-334.261.057;-705.951.224;1024;Los Crisantemos;Providencia;Providencia;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;9551543;RANGE_INTERPOLATED
LAS VIOLETAS;1876;-368.320.351;-731.123.462;1876;Las Violetas;San Pedro de la Paz;San Pedro de la Paz;Concepcion;Concepcion;Región Metropolitana;Región Metropolitana;CL;Chile;10450383;RANGE_INTERPOLATED
PJE CHAUCA;3520;-20.267.148;-701.289.152;3520;Chauca;Iquique;Iquique;Iquique;Iquique;Región de Tarapacá;Región de Tarapacá;CL;Chile;3195071;RANGE_INTERPOLATED
CAMILO HENRIQUEZ;48;-370.822.925;-731.551.422;48;Camilo Henríquez;Lota;Lota;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;11112485;RANGE_INTERPOLATED
ONCE OTE;675;-354.336.304;-716.509.767;675;Once Oriente;Talca;Talca;Talca;Talca;VII Región;VII Región;CL;Chile;8897096;RANGE_INTERPOLATED
jose ollino;26;-33.045.556;-716.334.923;26;Juan Ollino;Valparaíso;Valparaíso;Valparaiso;Valparaiso;Región de Valparaíso;Región de Valparaíso;CL;Chile;11024364;RANGE_INTERPOLATED
BLOCK;13;-332.795.409;-708.914.834;13;Valparaíso;Lampa;Lampa;Chacabuco;Chacabuco;Región Metropolitana;Región Metropolitana;CL;Chile;3205262;RANGE_INTERPOLATED
PARCELA 67;SN;-333.440.077;-704.704.155;PARCELA 10;18420;Camino El Cajón;Camino El Cajón;Lo Barnechea;Lo Barnechea;Santiago;Santiago;Región Metropolitana;Región Metropolitana;3221558;ROOFTOP
COLOMBIA;599;-334.028.296;-706.244.296;599;Colombia;Recoleta;Recoleta;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;9959215;RANGE_INTERPOLATED
PRIMERA ORIENTE PLAZA 351;;-335.255.227;-716.037.033;351;Primera Oriente Playa;Cartagena;Cartagena;San Antonio;San Antonio;Región de Valparaíso;Región de Valparaíso;CL;Chile;10663527;RANGE_INTERPOLATED
RIQUELME;1959;-330.607.931;-714.499.168;1959;Riquelme;Quilpué;Quilpué;Marga Marga;Marga Marga;Región de Valparaíso;Región de Valparaíso;CL;Chile;10663978;RANGE_INTERPOLATED
CAMINO INTERNACIONAL KM;7;-32.835.697;-705.744.377;7;Camino Internacional;Los Andes;Los Andes;Los Andes;Los Andes;Región de Valparaíso;Región de Valparaíso;CL;Chile;9888645;RANGE_INTERPOLATED
MORRO DE ARICA;365;-335.371.935;-707.792.413;365;Morro de Arica;Maipú;Maipú;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10904922;ROOFTOP
SAN SEBASTIAN;5036;-334.933.833;-705.856.634;5036;San Sebastián Apóstol;Macul;Macul;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;3244756;ROOFTOP
LOS COIGUES;8432;-335.100.654;-70.545.518;8432;Los Coigües Sur;Penalolen;Penalolen;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;3246202;ROOFTOP
RODRIGO DE ARAYA;4651;-334.723.884;-705.818.859;4651;Rodrigo de Araya;Macul;Macul;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;9868912;RANGE_INTERPOLATED
PASAJE  REGIDOR SADI  YOUI;1854;-330.628.226;-7.138.821;1854;Pasaje Regidor Sady Jouy;Villa Alemana;Villa Alemana;Marga Marga;Marga Marga;Región de Valparaíso;Región de Valparaíso;CL;Chile;9804251;RANGE_INTERPOLATED
